created_at,customer_id,transaction_id,session_id,product_metadata,payment_method,payment_status,promo_amount,promo_code,shipment_fee,shipment_location_lat,shipment_location_long,total_amount,clear_payment
2020-01-04T11:22:48.366Z,33213,9deda738-9c6d-4af2-8801-6c1fd636d3ce,e485e161-2e7c-4333-b455-aba9cfd53916,"[{'product_id': 9563, 'quantity': 1, 'item_price': 294310}]",Credit Card,Success,0,,10000,-8.53674319672522,115.040976631133,304310,1
2019-11-07T05:32:01.291Z,85574,30877817-8cb1-48ca-aac2-8e946fe83aa0,70517915-2a67-4b3c-8d86-45b2bed6337d,"[{'product_id': 15563, 'quantity': 1, 'item_price': 481814}]",Gopay,Success,0,,10000,-0.117213888200359,127.769698694883,491814,1
2023-11-20T00:12:24.718Z,82846,9a730958-b8ed-4eec-97d9-f30e8374b7df,706cedd6-f8bb-49f7-bec0-8909a8e36acf,"[{'product_id': 7152, 'quantity': 1, 'item_price': 500994}]",Credit Card,Success,0,,0,-7.83267256837926,110.414194997932,500994,1
2022-09-17T00:10:05.766Z,9754,221db3ae-4edf-4bd9-9b81-1080dc8d89d9,34e51a46-4e48-4576-a459-e2ddc8d60645,"[{'product_id': 59312, 'quantity': 5, 'item_price': 216940}]",LinkAja,Success,3505,BUYMORE,10000,-3.21163514605271,114.693022403662,1091195,1
2022-06-15T02:57:27.986Z,12461,d7f26b13-c427-4690-8204-519ceebbf273,351e44b6-c1e4-4a81-9034-27fe9086337d,"[{'product_id': 28804, 'quantity': 1, 'item_price': 133130}]",Gopay,Success,0,,10000,0.51355067636834,99.4670226266914,143130,1
2023-09-30T18:23:48.330Z,70754,9a0acf09-adb1-401d-8241-16b5ff43e6b1,35211a3f-7ad9-41c2-ae74-238b868c262d,"[{'product_id': 42140, 'quantity': 2, 'item_price': 187709}]",Gopay,Success,2614,XX2022,10000,-0.722068905981642,111.422792698091,382804,1
2020-10-15T20:34:33.559Z,13953,356e09ce-8c48-4244-9fd9-2cee6f59a3ca,35248aa1-8b19-42ea-9d37-7bfc21d4d92e,"[{'product_id': 18394, 'quantity': 2, 'item_price': 109169}]",Debit Card,Success,3395,AZ2022,0,-7.30449473232535,106.961444149035,214943,1
2023-04-13T15:05:00.637Z,56197,83afa4fa-5c9d-4609-897b-b77939fe1423,7083f8d2-1700-48d3-aeee-20e13dc295a4,"[{'product_id': 25111, 'quantity': 1, 'item_price': 352522}]",OVO,Success,0,,25000,-6.27526220664095,106.795254626087,377522,1
2023-04-15T18:03:17.882Z,20626,1fe54d22-d304-4244-a41f-d77bca7ffcd7,70a4bca0-5ffc-4d02-91c6-8890cf184a91,"[{'product_id': 17220, 'quantity': 9, 'item_price': 391981}]",OVO,Success,0,,10000,1.64074398105321,125.147618648798,3537829,1
2021-07-28T06:30:03.577Z,54557,126c9a60-c1d2-4d79-9cd1-f6bab9b09113,70a5b2c2-bb49-43ec-9a2a-b78427b0b4a1,"[{'product_id': 9797, 'quantity': 1, 'item_price': 422534}]",Debit Card,Success,0,,10000,-6.15351519135938,106.916163890311,432534,1
2023-08-05T23:05:49.037Z,63540,9d148667-482f-4070-9d19-933f40477ba6,70b8c202-b560-4077-af02-a93caccff2a4,"[{'product_id': 20355, 'quantity': 1, 'item_price': 284409}]",Debit Card,Success,0,,10000,-7.56576498114586,108.902560394906,294409,1
2022-10-19T20:49:07.739Z,59297,8b8bdef0-8bd8-41b1-b53c-03ee9e69ccc9,70da9990-2a5b-4afd-94a3-49eba22f4d3f,"[{'product_id': 17223, 'quantity': 1, 'item_price': 353801}]",LinkAja,Success,0,,0,-6.79344410722628,106.833379308131,353801,1
2019-11-10T23:33:31.209Z,75948,321b61d8-23fb-4f1c-93f6-dc9cffbf48fb,70e04b5e-77a2-4e91-bc5a-25711fd7e2fb,"[{'product_id': 10693, 'quantity': 1, 'item_price': 169773}]",Debit Card,Success,0,,0,-7.1813463734147,113.313599490175,169773,1
2023-11-15T17:55:00.918Z,48699,f4e27b05-2dd7-4aa5-8f28-fa87182f0b4f,70f13474-1638-47ec-95af-56668f25e4ff,"[{'product_id': 44421, 'quantity': 1, 'item_price': 260401}]",Credit Card,Success,11898,SC2022,0,-7.97002621207113,110.321309200308,248503,1
2021-11-08T09:04:18.744Z,2844,051ac69b-07bc-4ce9-875f-82418936bf00,711ce305-f310-40a2-90d1-1581d1b95964,"[{'product_id': 56207, 'quantity': 1, 'item_price': 297051}]",LinkAja,Success,0,,10000,-6.59200305425471,110.690348372595,307051,1
2021-02-08T04:24:14.677Z,99550,1d9f9444-48c6-42b1-9933-e6a2047840b4,406cf20f-334f-4892-9a7b-e12b4605b8a1,"[{'product_id': 12438, 'quantity': 1, 'item_price': 380850}]",Credit Card,Success,0,,10000,-6.29306346635082,106.905100457846,390850,1
2021-02-04T03:30:22.366Z,97107,b32001b8-e135-45be-be20-545bd082b079,4a507016-e598-4e1e-bd7a-7bdc1947a31c,"[{'product_id': 36794, 'quantity': 1, 'item_price': 147950}]",Credit Card,Success,0,,0,-5.0239517725949,105.46474011416,147950,1
2023-01-24T10:14:02.099Z,295,e945ef3b-a531-448d-8b6c-b8bdc0b20634,4db6d884-36a7-4cdc-a4cc-10d54dc3ac21,"[{'product_id': 48710, 'quantity': 9, 'item_price': 383172}]",Debit Card,Success,2613,WEEKENDSERU,0,-7.83308868095687,110.187257794253,3445935,1
2022-10-08T02:02:08.665Z,1638,73be4f82-14e7-4060-994c-bed74ce04907,41824b29-5f46-4174-8af2-4d61697d5355,"[{'product_id': 33167, 'quantity': 1, 'item_price': 299123}]",OVO,Fail,0,,0,-8.04611238394215,110.821016930112,299123,0
2020-05-14T17:56:00.869Z,52875,a4118a7d-71a3-4488-8008-ea4d56391083,004fb24c-742a-4698-b003-de003c103f54,"[{'product_id': 3580, 'quantity': 2, 'item_price': 276549}]",LinkAja,Success,0,,0,-7.98355978960004,111.892041225271,553098,1
2022-12-02T21:43:27.552Z,22188,679c64fa-5389-41e4-a8ac-07dc6622edc5,3541a4f9-47bc-4928-8c88-32e700aabd42,"[{'product_id': 1622, 'quantity': 1, 'item_price': 325566}]",OVO,Success,0,,10000,-6.17525916156267,106.727697648248,335566,1
2022-06-01T02:52:41.642Z,46663,641687d4-6baa-406b-84f4-65a2506ae26f,00516be9-4971-4a7e-bc32-e23b0d8f1092,"[{'product_id': 51403, 'quantity': 1, 'item_price': 534250}]",OVO,Success,2910,AZ2022,15000,-6.13997271248872,106.765489155093,546340,1
2023-08-02T13:20:16.995Z,95525,fe042daf-0125-4524-9469-02817b967b17,4dbaac84-a4ea-40e5-860b-0c54ed252405,"[{'product_id': 4436, 'quantity': 1, 'item_price': 290620}]",OVO,Success,0,,10000,-8.84734934596734,117.550259230282,300620,1
2023-06-16T13:12:01.206Z,68758,e3f67145-8d4b-4854-8c4a-904b382fe986,4dcca5ba-d154-46dc-954b-2c1e3fa3921a,"[{'product_id': 4440, 'quantity': 1, 'item_price': 108226}]",Debit Card,Success,0,,10000,-7.8672739369549,110.568019068705,118226,1
2022-04-11T11:42:19.819Z,94285,b92fa477-fb8f-41fb-92e5-7c28454c9c5d,5095e745-5593-4a9e-a5ae-e1ccc46c3904,"[{'product_id': 35229, 'quantity': 1, 'item_price': 222098}]",LinkAja,Success,0,,10000,-7.09877792821318,108.762343026655,232098,1
2023-07-18T11:09:12.711Z,2116,3c809b52-2bbc-47fc-928b-b7e3e9861e0a,b237bae4-a39f-4740-a1fd-146d5150e0f4,"[{'product_id': 7200, 'quantity': 3, 'item_price': 123840}]",OVO,Success,0,,0,0.548831360877942,127.824107350839,371520,1
2019-04-21T06:09:20.462Z,61728,ed555acd-f195-44c1-bda2-0d3487e8ff57,509c77c7-5fa9-4517-b0fa-dab4b1dd680d,"[{'product_id': 36377, 'quantity': 1, 'item_price': 199084}]",Debit Card,Success,6616,XX2022,0,0.199382238455696,113.084603493474,192468,1
2021-12-20T04:14:46.213Z,85658,3ea48e78-61bc-4a96-b545-d318c96c8a77,512680dc-ec5d-4836-8e64-e3dc1390cb58,"[{'product_id': 11151, 'quantity': 2, 'item_price': 147756}]",Gopay,Success,6416,AZ2022,50000,3.0691173894152,115.76260012698,339096,1
2022-12-11T12:47:24.729Z,47864,f0c6d882-0bf6-40ad-97ad-1ab288814142,b4d3ec73-c527-42f1-b145-8afe4449da47,"[{'product_id': 9546, 'quantity': 1, 'item_price': 221412}]",OVO,Success,0,,10000,-7.67481191588351,111.35390597233,231412,1
2023-09-03T06:04:41.671Z,59384,1a2742a8-cf15-44e7-a1ea-64a9cbec89cc,512d9ca7-25b3-4a0b-bd81-438a2a606a6a,"[{'product_id': 21673, 'quantity': 4, 'item_price': 521883}]",Credit Card,Success,0,,10000,-4.56513504615582,119.639677165822,2097532,1
2023-03-26T15:39:54.467Z,29380,5394b1aa-8fee-4f3d-93f3-5f4b36a3f0b5,5131ebe8-6114-479d-92e4-6aa1fd7f24bd,"[{'product_id': 38749, 'quantity': 1, 'item_price': 78692}]",Credit Card,Success,3253,XX2022,15000,-8.10645442309701,113.584420549201,90439,1
2019-11-22T11:45:06.711Z,99123,22e30957-cd96-4095-a3a0-c0c65bcb1749,51471838-2cb7-44f7-aa5d-91069a81c960,"[{'product_id': 44670, 'quantity': 4, 'item_price': 79726}]",OVO,Success,0,,10000,-7.86017952632483,110.769986701876,328904,1
2023-07-11T21:18:53.030Z,11026,6ea5a641-17dc-450e-a67d-0dfa83405ccb,7170635e-dce8-453b-83d4-f8137b671c63,"[{'product_id': 52062, 'quantity': 1, 'item_price': 175537}]",Credit Card,Success,0,,10000,-5.62212865478789,105.683140731595,185537,1
2023-06-21T19:40:59.268Z,43578,a069c20a-a80a-42b0-ab22-72c49fd0d45f,718d6c97-190e-4213-8e17-ef386a623de8,"[{'product_id': 33430, 'quantity': 1, 'item_price': 552602}]",Credit Card,Success,11330,AZ2022,10000,-5.43696597656556,105.392625780357,551272,1
2023-11-07T21:25:29.712Z,67584,aacb6373-27b9-441c-a859-405b8d9ac851,7191252b-00b9-4396-8e00-7fb3a16f5bca,"[{'product_id': 47197, 'quantity': 1, 'item_price': 238116}]",Credit Card,Success,3063,WEEKENDMANTAP,10000,-6.30709959911532,106.793555864795,245053,1
2022-07-18T18:33:38.094Z,90370,7946c72a-83b0-4454-81ff-9898255342f2,7192f7ce-3214-4778-8e4d-6b0ebbca9e23,"[{'product_id': 38617, 'quantity': 3, 'item_price': 304381}]",Gopay,Success,0,,15000,1.12938635879771,109.732601321109,928143,1
2023-05-21T06:39:53.528Z,73182,21e22b97-2faa-40fe-a4ce-8ac775c5dc33,71ae5c62-81d1-4389-8ddc-52748828f77c,"[{'product_id': 6735, 'quantity': 3, 'item_price': 265090}]",Gopay,Success,0,,15000,-6.25912872954453,106.755208189036,810270,1
2020-05-20T15:05:33.953Z,98531,af96eb17-a82e-42e4-8322-b73a3ec83b5a,71af017c-d349-4730-a7a4-b898ebb393a5,"[{'product_id': 19532, 'quantity': 6, 'item_price': 304657}]",Credit Card,Success,0,,10000,-8.20630703005292,112.167640591366,1837942,1
2022-10-09T16:48:56.719Z,12802,34890ac7-891a-4a9c-bdae-4adebc36e834,71c8f261-61a3-4a7d-b268-9715844b6004,"[{'product_id': 43994, 'quantity': 1, 'item_price': 244589}]",OVO,Success,0,,5000,-6.3398535523703,106.862154039079,249589,1
2022-09-22T02:45:51.294Z,23506,a19708b1-04ea-482f-b461-1e91df97ad74,71d21d9d-4ea2-4f7c-82fb-a43b7ca6e269,"[{'product_id': 23710, 'quantity': 3, 'item_price': 410975}]",Credit Card,Success,0,,10000,-6.86685506526728,110.168559579249,1242925,1
2022-11-03T23:25:04.873Z,99992,6c9319ec-a73b-45b6-ab4b-62727829379d,fc1ba242-500e-44bc-bf2e-c4ed773d3b0c,"[{'product_id': 9596, 'quantity': 1, 'item_price': 227515}]",OVO,Success,0,,50000,-4.95071503159113,104.537100164316,277515,1
2023-11-07T19:31:59.675Z,5278,819dfb5d-8021-4fc5-bbda-f7a670420f3b,71e915bb-f2af-4a33-98b7-253ad804b03a,"[{'product_id': 13197, 'quantity': 2, 'item_price': 127906}]",Gopay,Success,0,,0,-9.67549984244937,119.481597565293,255812,1
2021-09-28T01:08:14.690Z,48420,3fa94bcd-e98b-458c-9f85-322463d19a7b,71fbd000-018e-45a7-9671-72dd5b68fde4,"[{'product_id': 55800, 'quantity': 3, 'item_price': 279198}]",LinkAja,Success,0,,0,-5.93689514893145,106.595146620811,837594,1
2022-11-16T02:21:34.040Z,54891,18ee1e6a-45ae-41fe-9a08-7e158361fa67,60ee4ccf-98bd-455e-ace2-067f194244ec,"[{'product_id': 6585, 'quantity': 1, 'item_price': 192872}]",OVO,Success,6173,XX2022,0,-1.51158903364505,111.10141191828,186699,1
2022-11-27T05:33:37.412Z,74452,8be53d75-1d93-41ba-a4d3-8a2eba558535,514af35f-74b5-45bd-9d0a-5e04467b614c,"[{'product_id': 29962, 'quantity': 3, 'item_price': 155821}]",Gopay,Success,3735,XX2022,0,-2.76837524393,118.804742436924,463728,1
2022-10-22T17:17:37.768Z,64270,3d0f1175-1667-4a43-81c1-4ef218187ede,3d93e39a-ec79-42af-b292-12fc81f8cdc1,"[{'product_id': 6681, 'quantity': 1, 'item_price': 390676}]",OVO,Success,8257,STARTUP,10000,-4.59273380409049,104.592006687163,392419,1
2019-12-15T17:02:55.769Z,1280,3688cdcc-50bc-4157-92eb-e34b7310edaf,6b4d9ff2-fd86-479c-bbe2-19d127bc7b1e,"[{'product_id': 29573, 'quantity': 1, 'item_price': 421085}]",Credit Card,Success,0,,0,-6.12209264709375,106.921078386513,421085,1
2023-05-11T09:13:20.589Z,34002,f312a80f-0180-4523-9580-f23cdaa4edbe,e99f340d-e39d-48a2-8140-1fdfb76e00c1,"[{'product_id': 38595, 'quantity': 1, 'item_price': 169357}, {'product_id': 56807, 'quantity': 1, 'item_price': 373159}, {'product_id': 44830, 'quantity': 1, 'item_price': 161970}]",OVO,Success,0,,10000,-7.00491999266111,112.899705821813,714486,1
2019-04-01T09:45:31.101Z,12740,550f9d4a-c869-4038-b27b-758781461d6f,55014e21-949b-4de3-9b7f-e069dc4ed888,"[{'product_id': 42153, 'quantity': 1, 'item_price': 119050}, {'product_id': 58906, 'quantity': 1, 'item_price': 228011}, {'product_id': 43876, 'quantity': 1, 'item_price': 301085}, {'product_id': 23114, 'quantity': 1, 'item_price': 154623}]",Credit Card,Success,0,,10000,-7.78302793912442,110.559002823851,812769,1
2023-10-01T18:25:29.387Z,75418,d3fa4fb3-8065-4740-999b-d2a22398cf8e,549215b2-cc16-4b52-b344-46c8186dfe01,"[{'product_id': 11071, 'quantity': 1, 'item_price': 283950}]",OVO,Success,0,,0,-7.65170511783717,110.421639788724,283950,1
2023-01-20T20:21:40.682Z,12470,61797f19-386c-4b5e-9843-feaea4230477,55070b38-62d9-47cf-bd11-579692e98c04,"[{'product_id': 31221, 'quantity': 1, 'item_price': 194511}]",Credit Card,Success,0,,5000,-4.91088230073686,105.650338877526,199511,1
2023-08-15T11:43:36.469Z,47128,c34cfb24-4973-4f18-b36b-c3bf78bd3c07,f57d85ed-1e4c-4849-989e-27973146105a,"[{'product_id': 51948, 'quantity': 1, 'item_price': 157596}, {'product_id': 17618, 'quantity': 1, 'item_price': 347700}, {'product_id': 31598, 'quantity': 1, 'item_price': 299724}, {'product_id': 29214, 'quantity': 1, 'item_price': 518534}, {'product_id': 12454, 'quantity': 1, 'item_price': 175722}]",Debit Card,Success,5617,LIBURDONG,10000,-8.17937022287834,112.080310126125,1503659,1
2021-09-20T05:03:59.416Z,8549,9e593e4c-8aa7-4cc2-8f78-6d679c57b6bc,acc9d85d-0081-4a43-864c-ee0809d9d6d8,"[{'product_id': 17833, 'quantity': 1, 'item_price': 89312}]",OVO,Success,3254,XX2022,0,-8.00672940968423,110.587455380986,86058,1
2019-12-19T21:35:42.232Z,22873,6f27e160-be3c-44f6-8422-d12a5e03f7d3,f5973649-32ee-453c-b1da-0678ba1f3d82,"[{'product_id': 40148, 'quantity': 1, 'item_price': 269978}, {'product_id': 41875, 'quantity': 2, 'item_price': 93506}, {'product_id': 54523, 'quantity': 1, 'item_price': 152363}]",Gopay,Success,0,,0,-0.809112424162144,114.45757188861,609353,1
2021-04-25T02:12:44.502Z,67141,05932e57-700e-4e0c-8e1f-4e7316dd1a77,40d4e9af-a767-4128-b05a-b0746db7499f,"[{'product_id': 35900, 'quantity': 1, 'item_price': 144494}]",OVO,Success,0,,15000,-8.19388426375201,115.093564690724,159494,1
2023-10-14T22:32:31.206Z,81101,e4a66e41-44b9-4183-a5de-6440a7d1df87,7b09c77c-ca4c-4110-9420-c4f3768e71ab,"[{'product_id': 50170, 'quantity': 3, 'item_price': 435800}]",Debit Card,Success,0,,10000,-6.12665142524493,106.780062807925,1317400,1
2023-02-12T13:23:57.112Z,18253,054990af-fbb3-48af-9a32-8190451206f7,7b09f058-25df-45c3-8d8a-9a429ee7f8f2,"[{'product_id': 6529, 'quantity': 1, 'item_price': 226237}]",Gopay,Success,0,,10000,-7.09129520398666,110.878561113194,236237,1
2021-12-01T13:42:06.353Z,11374,91e0ced8-bd73-4f67-a7d5-caa17601c627,7b57512d-ff02-4773-9626-3d2b1c33a83d,"[{'product_id': 53866, 'quantity': 1, 'item_price': 134812}]",Debit Card,Success,0,,10000,-5.20218068366507,104.32410452909,144812,1
2022-10-20T03:01:10.801Z,8036,f5c1e260-87d8-430c-87a3-91cfc3b19a48,64114232-73ce-4f72-a358-82649e407ae4,"[{'product_id': 57244, 'quantity': 1, 'item_price': 94404}, {'product_id': 18418, 'quantity': 1, 'item_price': 250048}, {'product_id': 37854, 'quantity': 1, 'item_price': 215173}, {'product_id': 53457, 'quantity': 1, 'item_price': 238993}, {'product_id': 36480, 'quantity': 1, 'item_price': 310135}, {'product_id': 49882, 'quantity': 1, 'item_price': 159992}, {'product_id': 46762, 'quantity': 1, 'item_price': 281892}, {'product_id': 55797, 'quantity': 1, 'item_price': 265951}, {'product_id': 48622, 'quantity': 1, 'item_price': 337752}]",Credit Card,Success,0,,10000,-6.62859250437637,134.764478962825,2164340,1
2022-12-13T01:12:27.492Z,46009,4b895cba-e673-4412-9785-3b64bb1068d3,64172bba-c278-4fa7-9d1a-fef660663974,"[{'product_id': 40775, 'quantity': 1, 'item_price': 118440}]",Credit Card,Success,0,,15000,-0.16092416698708,113.646138941122,133440,1
2023-01-12T13:36:57.158Z,27845,5bf870ba-dcc2-404c-a7cb-16991148581b,722f2d06-a1eb-44a9-9eb7-6673b0104c30,"[{'product_id': 11610, 'quantity': 1, 'item_price': 325023}]",Credit Card,Success,7295,BUYMORE,0,-6.89085344311812,107.550435798612,317728,1
2022-05-31T22:01:54.086Z,61233,cc404e04-a055-4ca9-bae1-230c082da009,7266d84a-cdbf-4e9a-a901-210b9aa4ec8a,"[{'product_id': 4956, 'quantity': 1, 'item_price': 428856}]",Credit Card,Success,0,,15000,-7.32594031334198,108.767325777941,443856,1
2023-10-16T04:10:56.285Z,80722,8579d60a-c797-4a9a-b304-24db4a539dd3,727dd385-ec20-4f57-ba0f-bc5381f28fb6,"[{'product_id': 3796, 'quantity': 1, 'item_price': 136157}]",Credit Card,Success,5136,WEEKENDSERU,10000,-7.53022592908167,112.548197414407,141021,1
2023-05-09T06:00:57.925Z,83396,9226b7b9-76d1-4a55-a979-2e2999d35991,1d5deb6a-8dc8-4864-bfb5-a5b116854385,"[{'product_id': 4751, 'quantity': 1, 'item_price': 74724}]",OVO,Success,0,,0,-1.3480187855975,110.413428728015,74724,1
2023-03-04T14:00:11.098Z,23097,257f0b30-9f21-4eab-b4df-3d25481a8526,7298b948-055c-4d95-b3e3-4aa79cadc853,"[{'product_id': 16948, 'quantity': 1, 'item_price': 87650}]",Credit Card,Success,0,,10000,-7.92494805624526,111.013602932609,97650,1
2021-10-06T08:13:39.743Z,71084,280d20b7-b467-47ca-b894-1fa0ee533540,72a527e4-f500-4883-86e4-06a202c4d700,"[{'product_id': 34840, 'quantity': 1, 'item_price': 219584}]",OVO,Success,0,,50000,-7.40257582705125,107.423559890702,269584,1
2023-10-18T09:18:46.922Z,95687,2a6006c7-8cb2-4153-8727-6c2490f5fc87,72be27a5-c7f5-4533-bd91-758ef6bef164,"[{'product_id': 7796, 'quantity': 1, 'item_price': 202487}]",Gopay,Success,1062,AZ2022,25000,-6.11395675779735,106.77051976917,226425,1
2022-04-20T03:49:22.662Z,86185,1b0a68db-7c9e-43e7-8bd1-43dc9b54d598,72bf351a-f195-43c6-92e3-8ebed84788ea,"[{'product_id': 3625, 'quantity': 1, 'item_price': 88785}]",Debit Card,Success,0,,10000,-7.48749108888401,107.622687786584,98785,1
2019-08-13T10:19:26.574Z,84332,066dbb0d-c6b0-40b3-8d3c-e96c76ddf1a4,476381a8-840f-4dd6-8cb0-669a1b29dff3,"[{'product_id': 38033, 'quantity': 1, 'item_price': 98843}]",OVO,Success,0,,0,0.57998211571714,112.807980853155,98843,1
2020-05-19T06:16:03.738Z,28584,1196debb-fe54-4882-8373-826efff3dfd1,63a24780-589b-487e-8677-e88bb51246a2,"[{'product_id': 4905, 'quantity': 1, 'item_price': 303327}]",OVO,Success,0,,10000,-0.56885769138675,110.838982496892,313327,1
2023-04-01T02:43:12.282Z,35779,287eca2c-80d6-4338-aa86-f05b03f037c8,54965334-f4df-412d-abbf-86bf5f4dc5b4,"[{'product_id': 6349, 'quantity': 1, 'item_price': 371143}]",Debit Card,Success,0,,0,-6.50022012308524,106.608476268462,371143,1
2022-12-07T09:33:34.532Z,77730,e5020377-55a2-4c06-ab5d-8a67e78d198d,5498a73f-2064-40b9-b146-4d9fd315f148,"[{'product_id': 18219, 'quantity': 1, 'item_price': 187722}]",OVO,Success,4620,BUYMORE,10000,-6.30187406746445,106.778833739712,193102,1
2020-04-02T06:43:49.437Z,23012,deb3c1b1-7090-4ad4-9118-a980d63e7d11,64400ed5-d119-44fb-83b9-ddb4b313fea5,"[{'product_id': 25406, 'quantity': 1, 'item_price': 328695}, {'product_id': 54568, 'quantity': 4, 'item_price': 305831}]",LinkAja,Success,0,,0,-0.951084261432934,110.625303212344,1552019,1
2023-11-01T23:28:47.141Z,91339,0436b978-5114-4cc2-8740-2c5b97c1cc24,6b7ed30f-a1ce-46a5-ba24-a0608a14b18e,"[{'product_id': 30106, 'quantity': 2, 'item_price': 153978}]",Debit Card,Success,0,,0,-7.89436589808989,112.127480110471,307956,1
2023-12-26T12:37:38.988Z,12340,7b680577-1c7a-4ee1-a76b-844439c93139,6b867da1-4ce8-4406-95da-49870f640102,"[{'product_id': 5705, 'quantity': 1, 'item_price': 230413}]",Debit Card,Success,0,,0,-6.14302066154001,106.81972172027,230413,1
2021-10-11T05:06:04.764Z,56977,1d9dcbbb-b64e-4ad6-9cab-05cb6c71d22c,54aed22d-274a-4219-9f0a-2392110440dd,"[{'product_id': 23234, 'quantity': 1, 'item_price': 91358}]",Credit Card,Success,0,,10000,-3.89661738543537,116.266744375487,101358,1
2020-09-22T19:23:38.704Z,12525,0bb0069c-cc4e-418c-822d-8cb376078cc2,54b05c69-ac89-44c7-b336-91bedf175008,"[{'product_id': 47224, 'quantity': 2, 'item_price': 238710}]",Gopay,Success,4300,LIBURDONG,10000,-6.25500321555411,106.842047564738,483120,1
2023-05-26T21:29:57.032Z,29911,0257a7fe-6ab4-40d4-b1d6-878e4ab8bce2,6b9120bb-5e81-4930-b878-de912ab0ca1c,"[{'product_id': 29721, 'quantity': 1, 'item_price': 190088}]",Credit Card,Success,0,,10000,-6.8690220703946,110.567795781215,200088,1
2023-03-22T12:17:32.657Z,31708,8b62d779-eb01-44a1-b1d8-9e002d64b291,012836f5-7d0f-42f4-91a6-91b06b8fe9ec,"[{'product_id': 30976, 'quantity': 2, 'item_price': 354602}]",Credit Card,Success,8320,STARTUP,15000,-6.13335476805755,106.757387385845,715884,1
2022-09-24T21:57:56.828Z,66139,d5a63ae0-677b-4611-911a-356d45e306e2,72ddb34f-0ef3-4283-b401-682ca645c4e4,"[{'product_id': 3596, 'quantity': 1, 'item_price': 138409}]",Gopay,Success,6414,AZ2022,10000,-7.96499159949366,113.782955381626,141995,1
2021-07-19T17:36:19.916Z,1095,825b4b7d-8306-4284-ab62-a9fccf31e75e,a73ce321-28a0-4e52-b4a4-af30e0dfaab6,"[{'product_id': 3470, 'quantity': 1, 'item_price': 237744}]",OVO,Success,1597,XX2022,10000,-2.58088946519039,115.549919992162,246147,1
2022-08-30T18:45:58.290Z,53988,84877bb6-f853-453f-bac6-92796b44d57b,54c40c1f-5d2f-4b3c-bb6d-f7c1cc8129ad,"[{'product_id': 47221, 'quantity': 1, 'item_price': 128474}]",Debit Card,Success,0,,5000,-3.64430046243817,115.366196025257,133474,1
2021-09-15T17:51:36.477Z,49282,54cdc523-0161-4273-bbff-912b2dc131af,7b7530ad-f1c9-4ebd-9e24-c9ca26858b05,"[{'product_id': 19445, 'quantity': 1, 'item_price': 137342}]",Credit Card,Success,0,,0,-6.25936950096337,106.863442500566,137342,1
2023-01-31T05:06:16.153Z,64426,19d1b04b-b20b-4ba4-ad2e-99cb26284711,7b7c66e8-f91b-4c50-8e10-f6fd8601e464,"[{'product_id': 13159, 'quantity': 1, 'item_price': 237796}]",Gopay,Success,2196,WEEKENDMANTAP,5000,-8.59718624029108,115.210113295137,240600,1
2021-11-29T14:32:29.820Z,47040,3c944484-77e0-40f0-a8c5-b065739e1231,7b7f1afb-ebd8-4f38-87bd-a13813b51560,"[{'product_id': 25124, 'quantity': 1, 'item_price': 156351}]",OVO,Success,6987,AZ2022,10000,-6.30825486629531,106.916964690363,159364,1
2021-08-07T14:53:29.669Z,95581,8ac6fd3a-5b61-47cc-a7a5-a7edfeb07d0b,57dcf9e3-2266-40d6-a622-a0beebcc3ad9,"[{'product_id': 10179, 'quantity': 1, 'item_price': 292668}]",OVO,Success,1965,XX2022,10000,-6.78931348602768,108.407664616038,300703,1
2021-10-27T00:56:11.339Z,13940,5d9f74ee-dd93-406e-b9e2-3d48514b7763,72e79781-167b-464e-ba43-1adf0bb30184,"[{'product_id': 19756, 'quantity': 1, 'item_price': 303320}, {'product_id': 52687, 'quantity': 1, 'item_price': 457132}]",Gopay,Success,5820,WEEKENDSERU,10000,-6.32417120853575,106.833083707771,764632,1
2022-07-05T21:06:34.775Z,2565,9846fb4f-c6e4-4d1b-8b5e-52e6a86f7381,72eb6a7d-094c-4e15-b32c-bd289e4175f5,"[{'product_id': 47189, 'quantity': 1, 'item_price': 197369}]",OVO,Success,5387,WEEKENDSERU,10000,-6.54788721369492,107.768017730964,201982,1
2023-07-14T12:38:42.858Z,16398,ee764bd1-2e1b-4893-bbf0-449a7ea5d981,72f4c01b-3453-4349-a3e7-91105e050521,"[{'product_id': 10333, 'quantity': 1, 'item_price': 173576}]",LinkAja,Success,0,,10000,-4.68695440275822,105.744063822862,183576,1
2023-12-08T01:46:47.269Z,34880,a1c5c26a-2699-4dc2-9921-453f12162788,72f6247b-66fd-469a-9ffd-cbf7c97457f3,"[{'product_id': 17993, 'quantity': 1, 'item_price': 298414}]",Credit Card,Success,0,,0,-6.26196265475924,106.848123585738,298414,1
2021-01-07T16:17:22.696Z,64871,00455f0e-f21c-40c3-a2f5-c09d0b2e83b9,b1ad9e4a-32ad-49c9-acf7-e40f6e561f26,"[{'product_id': 20177, 'quantity': 1, 'item_price': 94353}]",Credit Card,Success,0,,10000,-7.01022041597755,110.65947176259,104353,1
2023-12-21T16:14:14.466Z,89304,bd9a79c0-7433-466e-b240-378edfba1cff,b1b610c4-c967-4792-9cfb-10bd2adc6fec,"[{'product_id': 39793, 'quantity': 4, 'item_price': 193124}]",OVO,Success,6450,BUYMORE,10000,-2.56239526969319,115.010087718203,776046,1
